SCUOLA_ANONIMO;CLASSE_ANONIMO;STUDENTE_ANONIMO;TIPO_SCUOLA;grado;genere;mese;anno;luogo;regolarità;origine;luogo_padre;luogo_madre;voto_scritto_ita;voto_orale_ita;voto_scritto_mat;voto_orale_mat;codice_orario;Cod_Reg;Areageo_5;WLE_ITA_200;LIVELLI_WLE_ITA;peso_studente;peso_classe;peso_scuola;ESCS_studente
735;476;5280;1;10;2;3;4;1;1;1;1;1;0;7;0;8;2;11;3;237,342915965248;4;17,9611111111111;3,80555555555556;4,71970802919708;1,64027613041323
735;476;5550;1;10;1;1;4;1;1;1;1;2;0;6;0;5;2;11;3;289,446317436167;5;17,9611111111111;3,80555555555556;4,71970802919708;,632531677527991
735;476;5551;1;10;1;1;4;1;1;1;1;2;0;6;0;6;2;11;3;167,502480063387;2;17,9611111111111;3,80555555555556;4,71970802919708;-,559505221663535
735;476;6122;1;10;1;11;4;1;1;1;1;1;0;6;0;8;2;11;3;270,694336964061;5;17,9611111111111;3,80555555555556;4,71970802919708;,652688369610199
735;476;6583;1;10;2;9;4;1;1;1;1;1;0;8;0;9;2;11;3;237,679592405216;4;17,9611111111111;3,80555555555556;4,71970802919708;,632798169554993
735;476;7044;1;10;1;7;4;1;1;1;1;1;0;6;0;6;2;11;3;191,15425048485;3;17,9611111111111;3,80555555555556;4,71970802919708;1,60372474425071
735;476;7045;1;10;1;5;4;1;1;1;1;1;0;8;0;7;2;11;3;254,871581047562;5;17,9611111111111;3,80555555555556;4,71970802919708;1,76037779433381
735;476;9114;1;10;1;8;4;1;1;1;1;1;0;8;0;6;2;11;3;309,919115153931;5;17,9611111111111;3,80555555555556;4,71970802919708;,3587846273934
735;476;9410;1;10;1;3;4;1;1;1;1;1;0;6;0;7;2;11;3;241,807181209348;4;17,9611111111111;3,80555555555556;4,71970802919708;,32180376140009
735;476;10140;1;10;2;11;4;1;1;1;1;1;0;8;0;10;2;11;3;251,732372979916;5;17,9611111111111;3,80555555555556;4,71970802919708;1,56809308603099
735;476;11179;1;10;1;8;4;1;1;1;1;1;0;6;0;7;2;11;3;209,417387481566;3;17,9611111111111;3,80555555555556;4,71970802919708;1,15377179451409
735;476;11799;1;10;1;5;4;1;1;1;1;1;0;8;0;9;2;11;3;281,627986170485;5;17,9611111111111;3,80555555555556;4,71970802919708;-,750254005103803
735;476;13342;1;10;1;4;4;1;1;1;1;1;0;6;0;7;2;11;3;235,445706864795;4;17,9611111111111;3,80555555555556;4,71970802919708;1,56809308603099
735;476;13344;1;10;1;2;4;1;1;1;1;1;0;6;0;7;2;11;3;230,156530936104;4;17,9611111111111;3,80555555555556;4,71970802919708;1,25709867787609
735;476;13369;1;10;1;1;4;1;1;1;1;1;0;6;0;6;2;11;3;216,276966862797;4;17,9611111111111;3,80555555555556;4,71970802919708;2,26457663873433
735;476;13614;1;10;1;10;3;3;3;2;4;4;0;7;0;8;2;11;3;250,117353752489;5;17,9611111111111;3,80555555555556;4,71970802919708;1,60372474425071
735;476;13615;1;10;1;4;4;1;1;1;1;1;0;7;0;7;2;11;3;234,673495748059;4;17,9611111111111;3,80555555555556;4,71970802919708;,676714111582176
735;476;14490;1;10;1;10;4;1;1;1;1;1;0;6;0;8;2;11;3;223,794625306343;4;17,9611111111111;3,80555555555556;4,71970802919708;-,230313702538769
735;477;441;1;10;1;6;4;1;1;1;1;1;0;8;0;6;2;11;3;205,415339233569;3;17,9611111111111;3,80555555555556;4,71970802919708; 
735;477;1186;1;10;1;1;5;1;1;3;4;4;0;7;0;7;2;11;3;201,758092523306;3;17,9611111111111;3,80555555555556;4,71970802919708;-,611445955091623
735;477;1581;1;10;2;12;3;3;3;2;4;4;0;8;0;6;2;11;3;266,572994927002;5;17,9611111111111;3,80555555555556;4,71970802919708;-1,18149403797334
735;477;3003;1;10;2;10;4;1;1;1;1;1;0;7;0;5;2;11;3;205,778223414934;3;17,9611111111111;3,80555555555556;4,71970802919708;1,79692918049633
735;477;3004;1;10;2;7;4;1;1;1;1;1;0;7;0;6;2;11;3;152,804962680304;1;17,9611111111111;3,80555555555556;4,71970802919708;1,57244997802657
735;477;3518;1;10;2;2;4;1;1;1;1;1;0;7;0;6;2;11;3;223,85515091501;4;17,9611111111111;3,80555555555556;4,71970802919708;1,60372474425071
735;477;3519;1;10;2;7;4;1;1;1;1;1;0;8;0;8;2;11;3;225,077908893718;4;17,9611111111111;3,80555555555556;4,71970802919708;1,79692918049633
735;477;4903;1;10;1;7;4;1;1;1;1;1;0;7;0;4;2;11;3;205,609560589261;3;17,9611111111111;3,80555555555556;4,71970802919708;-,265515880927698
735;477;9411;1;10;1;11;4;1;1;1;1;1;0;7;0;3;2;11;3;210,903178961265;3;17,9611111111111;3,80555555555556;4,71970802919708;,344005653466586
735;477;10591;1;10;1;4;4;1;1;1;1;1;0;8;0;6;2;11;3;242,969686327495;4;17,9611111111111;3,80555555555556;4,71970802919708;1,10480251978857
735;477;10593;1;10;1;5;4;1;1;1;1;1;0;8;0;6;2;11;3;244,639571405996;4;17,9611111111111;3,80555555555556;4,71970802919708;1,25709867787609
735;477;16920;1;10;2;2;4;1;1;1;1;1;0;8;0;6;2;11;3;201,649212020355;3;17,9611111111111;3,80555555555556;4,71970802919708;-,750254005103803
735;477;16928;1;10;1;8;2;1;3;3;4;4;0;7;0;6;2;11;3;136,98281669981;1;17,9611111111111;3,80555555555556;4,71970802919708; 
736;478;631;1;10;2;7;4;1;1;3;4;2;0;5;0;5;2;11;3;196,067674509966;3;10,375;1,51923076923077;6,82911392405063;,0105428612181836
736;478;633;1;10;2;8;4;1;1;1;1;1;0;6;0;5;2;11;3;200,868644496751;3;10,375;1,51923076923077;6,82911392405063;,356472935382109
736;478;3535;1;10;2;3;4;1;1;3;4;4;0;8;0;7;2;11;3;175,333742065531;2;10,375;1,51923076923077;6,82911392405063;-,611445955091623
736;478;3699;1;10;2;1;4;1;1;1;1;1;0;7;0;7;2;11;3;245,80830564106;4;10,375;1,51923076923077;6,82911392405063;-,459149797004105
736;478;3700;1;10;1;12;4;1;1;1;1;1;0;7;0;7;2;11;3;194,729738827907;3;10,375;1,51923076923077;6,82911392405063;1,2769888779313
736;478;3701;1;10;2;9;4;1;1;1;2;1;0;8;0;8;2;11;3;234,673495748059;4;10,375;1,51923076923077;6,82911392405063;,162839019305702
736;478;4701;1;10;2;10;4;1;1;3;4;4;0;6;0;4;2;11;3;177,100346714788;2;10,375;1,51923076923077;6,82911392405063;-2,1756647639113
736;478;4948;1;10;1;7;4;1;1;1;1;1;0;5;0;5;2;11;3;252,249743874934;5;10,375;1,51923076923077;6,82911392405063;1,13973818579759
736;478;4949;1;10;2;4;4;1;1;1;1;1;0;7;0;6;2;11;3;216,213966038929;4;10,375;1,51923076923077;6,82911392405063;1,25709867787609
736;478;5388;1;10;2;8;4;1;1;1;1;1;0;7;0;8;2;11;3;235,445706864795;4;10,375;1,51923076923077;6,82911392405063;1,32465833823575
736;478;5389;1;10;1;4;4;1;1;1;1;1;0;7;0;8;2;11;3;234,20758170905;4;10,375;1,51923076923077;6,82911392405063;1,13607728601271
736;478;6255;1;10;2;6;4;1;1;1;1;2;0;8;0;7;2;11;3;243,991157570474;4;10,375;1,51923076923077;6,82911392405063;,550639855865426
736;478;6256;1;10;2;10;4;2;1;2;2;2;0;5;0;5;2;11;3;194,464642942154;3;10,375;1,51923076923077;6,82911392405063;1,2547869858648
736;478;7082;1;10;2;3;4;1;1;1;1;1;0;7;0;7;2;11;3;254,871581047562;5;10,375;1,51923076923077;6,82911392405063;-,128265188793996
736;478;7500;1;10;1;9;4;1;1;1;1;1;0;7;0;7;2;11;3;225,077908893718;4;10,375;1,51923076923077;6,82911392405063;,321537269373087
736;478;7501;1;10;2;1;4;4;1;1;1;1;0;6;0;6;2;11;3;212,691792729995;3;10,375;1,51923076923077;6,82911392405063;,3587846273934
736;478;7584;1;10;2;11;4;1;1;1;1;1;0;6;0;5;2;11;3;208,969793832478;3;10,375;1,51923076923077;6,82911392405063;,0105428612181836
736;478;10408;1;10;2;6;4;1;1;3;4;2;0;6;0;4;2;11;3;195,596844861536;3;10,375;1,51923076923077;6,82911392405063;,0618238279549957
736;478;10502;1;10;2;10;4;1;1;3;4;4;0;7;0;8;2;11;3;186,123374136246;3;10,375;1,51923076923077;6,82911392405063;-,265515880927698
736;478;10850;1;10;1;9;4;1;1;1;1;1;0;6;0;6;2;11;3;194,729738827907;3;10,375;1,51923076923077;6,82911392405063;-1,39471120550711
736;478;11639;1;10;1;4;4;1;1;1;1;1;0;7;0;8;2;11;3;155,03139778378;2;10,375;1,51923076923077;6,82911392405063;,496035319527102
736;478;11641;1;10;1;8;4;1;1;1;1;1;0;6;0;4;2;11;3;172,379443594514;2;10,375;1,51923076923077;6,82911392405063;,965994469776393
736;478;13467;1;10;2;3;4;1;1;1;1;1;0;6;0;6;2;11;3;164,474005199994;2;10,375;1,51923076923077;6,82911392405063;,496035319527102
736;478;13956;1;10;2;9;4;1;1;1;1;1;0;6;0;6;2;11;3;170,699390392985;2;10,375;1,51923076923077;6,82911392405063;1,4493833861789
736;478;16922;1;10;2;9;3;1;3;1;1;1;0;5;0;6;2;11;3;175,660597245886;2;10,375;1,51923076923077;6,82911392405063;-1,39471120550711
736;478;17974;1;10;2;5;4;4;1;2;4;4;0;7;0;4;2;11;3;118,172424707789;1;10,375;1,51923076923077;6,82911392405063;,496035319527102
736;478;18022;1;10;2;10;3;4;3;1;4;1;0;6;0;6;2;11;3;187,249905796175;3;10,375;1,51923076923077;6,82911392405063;-,576510289082602
736;479;374;1;10;1;7;4;1;1;1;4;1;0;5;0;5;2;11;3;221,400389057794;4;10,375;1,51923076923077;6,82911392405063;-,265515880927698
736;479;632;1;10;2;12;4;4;1;1;1;1;0;6;0;7;2;11;3;186,123374136246;3;10,375;1,51923076923077;6,82911392405063; 
736;479;881;1;10;2;1;4;1;1;1;1;1;0;8;0;8;2;11;3;266,455479244982;5;10,375;1,51923076923077;6,82911392405063;,652688369610199
736;479;882;1;10;2;9;4;1;1;1;1;1;0;7;0;9;2;11;3;210,391002551394;3;10,375;1,51923076923077;6,82911392405063;1,10480251978857
736;479;3698;1;10;2;2;4;1;1;1;1;1;0;7;0;7;2;11;3;207,535845508512;3;10,375;1,51923076923077;6,82911392405063;-,611445955091623
736;479;5375;1;10;1;3;4;1;1;1;1;1;0;6;0;5;2;11;3;202,644177540597;3;10,375;1,51923076923077;6,82911392405063;-,0971409141393923
736;479;6229;1;10;2;9;4;1;1;1;1;1;0;8;0;8;2;11;3;244,923275069242;4;10,375;1,51923076923077;6,82911392405063;-,611445955091623
736;479;7081;1;10;2;1;4;1;1;1;4;1;0;8;0;8;2;11;3;287,214655848171;5;10,375;1,51923076923077;6,82911392405063;-,4392595969489
736;479;7083;1;10;2;1;5;1;1;1;1;1;0;7;0;7;2;11;3;225,802576078465;4;10,375;1,51923076923077;6,82911392405063;-,265515880927698
736;479;7084;1;10;2;4;4;1;1;1;1;1;0;7;0;6;2;11;3;241,947198955957;4;10,375;1,51923076923077;6,82911392405063;-1,50333804479032
736;479;8003;1;10;2;8;4;1;1;1;1;1;0;7;0;8;2;11;3;233,516463558318;4;10,375;1,51923076923077;6,82911392405063;-,417545546988214
736;479;8958;1;10;1;7;4;1;1;1;1;1;0;5;0;3;2;11;3;168,894746404782;2;10,375;1,51923076923077;6,82911392405063;-,265515880927698
736;479;9768;1;10;2;1;4;4;1;1;1;4;0;8;0;9;2;11;3;223,85515091501;4;10,375;1,51923076923077;6,82911392405063;-1,06124841325871
736;479;10076;1;10;2;6;4;1;1;3;4;4;0;7;0;7;2;11;3;201,758092523306;3;10,375;1,51923076923077;6,82911392405063;,666118135763419
736;479;10845;1;10;2;11;4;1;1;1;1;1;0;5;0;6;2;11;3;221,946264967992;4;10,375;1,51923076923077;6,82911392405063;-,0971409141393923
736;479;10846;1;10;2;1;4;1;1;1;1;1;0;6;0;6;2;11;3;189,529872243029;3;10,375;1,51923076923077;6,82911392405063;,793808111633669
736;479;10851;1;10;2;7;4;1;1;1;1;1;0;9;0;8;2;11;3;270,950441840765;5;10,375;1,51923076923077;6,82911392405063;1,41579692794348
736;479;11638;1;10;2;4;4;1;1;1;1;1;0;7;0;7;2;11;3;235,445706864795;4;10,375;1,51923076923077;6,82911392405063;,162839019305702
736;479;11640;1;10;2;11;4;1;1;1;1;1;0;6;0;7;2;11;3;205,884363673659;3;10,375;1,51923076923077;6,82911392405063;1,95358223057943
736;479;13542;1;10;2;4;4;1;1;1;9;1;0;7;0;8;2;11;3;224,03052718826;4;10,375;1,51923076923077;6,82911392405063;,206754961332884
736;479;14494;1;10;1;4;4;1;1;1;1;1;0;5;0;5;2;11;3;231,126756089319;4;10,375;1,51923076923077;6,82911392405063;1,10480251978857
736;479;14495;1;10;1;2;4;1;1;1;1;1;0;7;0;7;2;11;3;262,406354900164;5;10,375;1,51923076923077;6,82911392405063;,480502011467475
736;479;14496;1;10;2;9;4;1;1;1;1;1;0;6;0;6;2;11;3;191,406437701878;3;10,375;1,51923076923077;6,82911392405063;,165150711316993
736;479;14497;1;10;2;10;4;1;1;1;1;1;0;6;0;6;2;11;3;185,186602485313;3;10,375;1,51923076923077;6,82911392405063;,213853494015511
736;479;17770;1;10;1;1;3;4;3;2;4;4;0;5;0;8;2;11;3;125,125891338731;1;10,375;1,51923076923077;6,82911392405063;-1,15450866397441
737;480;713;1;10;2;1;4;1;1;1;1;1;99;99;99;99;9;11;3;207,535845508512;3;14,3688888888889;3,48888888888889;4,11847133757962;-1,39471120550711
737;480;714;1;10;2;10;4;1;1;1;1;1;99;99;99;99;9;11;3;281,627986170485;5;14,3688888888889;3,48888888888889;4,11847133757962;1,25709867787609
737;480;1253;1;10;2;3;4;1;1;1;1;1;99;99;99;99;9;11;3;243,991157570474;4;14,3688888888889;3,48888888888889;4,11847133757962;1,95358223057943
737;480;1254;1;10;1;4;4;1;1;1;1;1;99;99;99;99;9;11;3;266,572994927002;5;14,3688888888889;3,48888888888889;4,11847133757962;1,79692918049633
737;480;1951;1;10;1;7;4;1;1;1;1;1;99;99;99;99;9;11;3;253,412574889132;5;14,3688888888889;3,48888888888889;4,11847133757962;1,2547869858648
737;480;1952;1;10;1;4;4;1;1;1;1;1;99;99;99;99;9;11;3;237,342915965248;4;14,3688888888889;3,48888888888889;4,11847133757962;,793808111633669
737;480;2264;1;10;2;10;4;1;1;1;1;1;99;99;99;99;9;11;3;274,839135717039;5;14,3688888888889;3,48888888888889;4,11847133757962;,791496419622379
737;480;2265;1;10;2;12;4;1;1;1;1;1;99;99;99;99;9;11;3;263,406183317013;5;14,3688888888889;3,48888888888889;4,11847133757962;-,576510289082602
737;480;4394;1;10;1;11;4;1;1;1;1;1;99;99;99;99;9;11;3;251,398411831053;5;14,3688888888889;3,48888888888889;4,11847133757962;1,4493833861789
737;480;4395;1;10;2;11;4;1;1;1;1;1;99;99;99;99;9;11;3;216,213966038929;4;14,3688888888889;3,48888888888889;4,11847133757962;1,41579692794348
737;480;4397;1;10;1;4;4;1;1;1;1;1;99;99;99;99;9;11;3;285,340644462236;5;14,3688888888889;3,48888888888889;4,11847133757962;,652688369610199
737;480;5498;1;10;2;8;4;1;1;1;1;1;99;99;99;99;9;11;3;196,797376007971;3;14,3688888888889;3,48888888888889;4,11847133757962;1,2547869858648
737;480;6124;1;10;1;2;4;1;1;3;4;4;99;99;99;99;9;11;3;247,696860872983;5;14,3688888888889;3,48888888888889;4,11847133757962;,203094061548
737;480;10796;1;10;2;1;4;1;1;1;1;1;99;99;99;99;9;11;3;262,406354900164;5;14,3688888888889;3,48888888888889;4,11847133757962;,635109861566284
737;480;10797;1;10;2;10;4;1;1;1;1;1;99;99;99;99;9;11;3;219,421017145444;4;14,3688888888889;3,48888888888889;4,11847133757962;1,10480251978857
737;480;10873;1;10;2;12;4;1;1;3;2;4;99;99;99;99;9;11;3;221,400389057794;4;14,3688888888889;3,48888888888889;4,11847133757962;,789451219638091
737;480;11284;1;10;2;8;4;1;1;1;1;1;99;99;99;99;9;11;3;229,790799654766;4;14,3688888888889;3,48888888888889;4,11847133757962;,791762911649381
737;480;11285;1;10;1;11;4;1;1;3;4;2;99;99;99;99;9;11;3;270,694336964062;5;14,3688888888889;3,48888888888889;4,11847133757962;-,578821981093893
737;480;11342;1;10;2;12;4;1;1;1;1;1;99;99;99;99;9;11;3;248,462031531713;5;14,3688888888889;3,48888888888889;4,11847133757962;,965994469776393
737;480;11343;1;10;1;11;4;1;1;1;1;1;99;99;99;99;9;11;3;261,111997864355;5;14,3688888888889;3,48888888888889;4,11847133757962;1,10480251978857
737;480;15757;1;10;1;7;4;1;1;1;1;2;99;99;99;99;9;11;3;227,912951216939;4;14,3688888888889;3,48888888888889;4,11847133757962;1,2769888779313
737;480;15758;1;10;2;7;4;1;1;1;1;1;99;99;99;99;9;11;3;218,055486788868;4;14,3688888888889;3,48888888888889;4,11847133757962;,963682777765102
737;480;16936;1;10;1;2;3;1;3;1;1;1;99;99;99;99;9;11;3;250,117353752489;5;14,3688888888889;3,48888888888889;4,11847133757962;1,48362308033014
737;481;479;1;10;2;2;4;1;1;1;1;1;99;99;99;99;9;11;3;242,969686327495;4;14,3688888888889;3,48888888888889;4,11847133757962;,979424235929613
737;481;1252;1;10;1;9;4;1;1;1;1;1;99;99;99;99;9;11;3;175,660597245886;2;14,3688888888889;3,48888888888889;4,11847133757962;2,10792358865123
737;481;1758;1;10;1;9;4;1;1;1;1;1;99;99;99;99;9;11;3;263,006760037365;5;14,3688888888889;3,48888888888889;4,11847133757962;1,48362308033014
737;481;1759;1;10;1;11;4;1;1;1;1;1;99;99;99;99;9;11;3;233,516463558318;4;14,3688888888889;3,48888888888889;4,11847133757962;,635109861566284
737;481;1949;1;10;2;6;4;1;1;1;1;1;99;99;99;99;9;11;3;222,515799332687;4;14,3688888888889;3,48888888888889;4,11847133757962;1,25709867787609
737;481;1950;1;10;2;9;4;1;1;1;1;1;99;99;99;99;9;11;3;204,39295415088;3;14,3688888888889;3,48888888888889;4,11847133757962;1,48362308033014
737;481;2266;1;10;1;7;4;1;1;1;3;1;99;99;99;99;9;11;3;270,694336964061;5;14,3688888888889;3,48888888888889;4,11847133757962;,482813703478766
737;481;2926;1;10;1;11;4;1;1;1;1;1;99;99;99;99;9;11;3;243,991157570474;4;14,3688888888889;3,48888888888889;4,11847133757962;,341693961455295
737;481;4580;1;10;2;10;4;1;1;1;1;1;99;99;99;99;9;11;3;249,934698362459;5;14,3688888888889;3,48888888888889;4,11847133757962;,482813703478766
737;481;5695;1;10;1;4;4;1;1;3;4;4;99;99;99;99;9;11;3;236,360855341044;4;14,3688888888889;3,48888888888889;4,11847133757962;,203094061548
737;481;5696;1;10;1;7;4;1;1;3;4;4;99;99;99;99;9;11;3;244,639571405996;4;14,3688888888889;3,48888888888889;4,11847133757962;-,887504697237505
737;481;5994;1;10;2;1;4;1;1;1;1;1;99;99;99;99;9;11;3;227,912951216939;4;14,3688888888889;3,48888888888889;4,11847133757962;-,459149797004105
737;481;5995;1;10;2;7;4;1;1;1;1;1;99;99;99;99;9;11;3;251,732372979916;5;14,3688888888889;3,48888888888889;4,11847133757962;-,148155388849202
737;481;5996;1;10;2;1;4;1;1;1;1;1;99;99;99;99;9;11;3;285,626128133382;5;14,3688888888889;3,48888888888889;4,11847133757962;-,408135322294296
737;481;8104;1;10;2;1;4;1;1;1;1;1;99;99;99;99;9;11;3;262,406354900164;5;14,3688888888889;3,48888888888889;4,11847133757962;1,25709867787609
737;481;8895;1;10;1;10;4;1;1;1;1;1;99;99;99;99;9;11;3;263,190442695233;5;14,3688888888889;3,48888888888889;4,11847133757962;1,10249082777728
737;481;11038;1;10;2;8;4;1;1;1;1;1;99;99;99;99;9;11;3;256,819046619794;5;14,3688888888889;3,48888888888889;4,11847133757962;-,4392595969489
737;481;11338;1;10;1;8;4;1;1;1;1;1;99;99;99;99;9;11;3;237,342915965248;4;14,3688888888889;3,48888888888889;4,11847133757962;,514088469702904
737;481;12593;1;10;2;4;4;1;1;1;1;1;99;99;99;99;9;11;3;227,262618095791;4;14,3688888888889;3,48888888888889;4,11847133757962;,321537269373087
737;481;12853;1;10;1;6;4;1;1;1;1;1;99;99;99;99;9;11;3;216,251601452099;4;14,3688888888889;3,48888888888889;4,11847133757962;,391675113771038
737;481;13950;1;10;2;8;4;1;1;1;1;1;99;99;99;99;9;11;3;218,118568656074;4;14,3688888888889;3,48888888888889;4,11847133757962;,162839019305702
737;481;13951;1;10;2;5;4;1;1;1;1;1;99;99;99;99;9;11;3;270,950441840765;5;14,3688888888889;3,48888888888889;4,11847133757962;1,10480251978857
738;482;144;2;10;1;3;2;1;3;1;1;1;0;5;0;4;3;11;3;176,97196494407;2;22,3008130081301;5,31707317073171;4,19418960244648;-,720781655769214
738;482;481;2;10;2;7;3;1;3;3;4;4;0;8;0;9;3;11;3;195,777466070173;3;22,3008130081301;5,31707317073171;4,19418960244648;-,611445955091623
738;482;599;2;10;2;10;4;1;1;1;1;1;0;7;0;8;3;11;3;195,968944839116;3;22,3008130081301;5,31707317073171;4,19418960244648;,185040911372198
738;482;1757;2;10;2;9;4;1;1;1;1;1;0;6;0;8;3;11;3;184,120808273634;2;22,3008130081301;5,31707317073171;4,19418960244648;-,750254005103803
738;482;4784;2;10;2;5;4;1;1;1;1;1;0;6;0;6;3;11;3;173,450690772181;2;22,3008130081301;5,31707317073171;4,19418960244648;-,265515880927698
738;482;5804;2;10;2;8;4;1;1;1;1;1;0;5;0;6;3;11;3;152,851573129772;1;22,3008130081301;5,31707317073171;4,19418960244648;-,759500773148967
738;482;7311;2;10;2;3;4;1;1;1;1;1;0;5;0;6;3;11;3;142,473497636263;1;22,3008130081301;5,31707317073171;4,19418960244648; 
738;482;9958;2;10;2;6;4;1;1;3;4;4;0;6;0;7;3;11;3;194,965550953746;3;22,3008130081301;5,31707317073171;4,19418960244648;-,611445955091623
738;482;11036;2;10;2;2;4;1;1;1;1;1;0;8;0;8;3;11;3;205,415339233569;3;22,3008130081301;5,31707317073171;4,19418960244648;,948149469705476
738;482;12592;2;10;2;10;4;1;1;1;1;4;0;7;0;4;3;11;3;210,53451999848;3;22,3008130081301;5,31707317073171;4,19418960244648; 
738;482;12594;2;10;1;5;4;1;1;1;1;1;0;6;0;6;3;11;3;236,360855341044;4;22,3008130081301;5,31707317073171;4,19418960244648;,356472935382109
738;482;13949;2;10;1;7;4;1;1;1;1;1;0;5;0;6;3;11;3;139,495138313913;1;22,3008130081301;5,31707317073171;4,19418960244648;1,17262867217523
738;482;14489;2;10;2;10;4;1;1;1;1;1;0;66;0;66;3;11;3;152,843471088136;1;22,3008130081301;5,31707317073171;4,19418960244648; 
738;482;16923;2;10;2;10;3;1;3;1;1;1;0;6;0;5;3;11;3;176,800373882918;2;22,3008130081301;5,31707317073171;4,19418960244648;-,750254005103803
738;482;16934;2;10;2;3;3;1;3;3;4;4;0;5;0;4;3;11;3;166,680896052029;2;22,3008130081301;5,31707317073171;4,19418960244648;,0105428612181836
738;482;16938;2;10;2;12;3;1;3;1;1;1;0;6;0;7;3;11;3;146,719195206867;1;22,3008130081301;5,31707317073171;4,19418960244648;-1,0301241386041
738;482;17750;2;10;2;1;4;4;1;1;4;1;0;6;0;5;3;11;3;172,116824292793;2;22,3008130081301;5,31707317073171;4,19418960244648;1,88575607819277
738;482;17827;2;10;1;5;3;4;3;2;4;4;0;3;0;4;3;11;3;111,685752855501;1;22,3008130081301;5,31707317073171;4,19418960244648;-1,0301241386041
738;483;480;2;10;2;12;4;1;1;1;1;1;0;5;0;7;3;11;3;167,409975163374;2;22,3008130081301;5,31707317073171;4,19418960244648; 
738;483;1251;2;10;2;3;4;1;1;1;1;1;0;6;0;6;3;11;3;152,404307182437;1;22,3008130081301;5,31707317073171;4,19418960244648;-1,0301241386041
738;483;2868;2;10;2;5;4;1;1;1;1;1;0;7;0;8;3;11;3;200,018941410431;3;22,3008130081301;5,31707317073171;4,19418960244648;-,719129730449199
738;483;3000;2;10;2;10;4;1;1;3;3;2;0;5;0;6;3;11;3;125,125891338731;1;22,3008130081301;5,31707317073171;4,19418960244648; 
738;483;3516;2;10;2;11;4;1;1;1;1;3;0;7;0;9;3;11;3;199,308246728615;3;22,3008130081301;5,31707317073171;4,19418960244648;1,25709867787609
738;483;3517;2;10;2;4;4;1;1;1;1;1;0;7;0;6;3;11;3;199,308246728615;3;22,3008130081301;5,31707317073171;4,19418960244648;-,911530439209482
738;483;3798;2;10;2;7;4;1;1;1;1;1;0;6;0;7;3;11;3;200,846443951805;3;22,3008130081301;5,31707317073171;4,19418960244648;,482813703478766
738;483;4396;2;10;2;3;4;1;1;1;1;1;0;8;0;6;3;11;3;139,495138313913;1;22,3008130081301;5,31707317073171;4,19418960244648;-,569411756399975
738;483;4579;2;10;2;1;4;1;1;1;1;1;0;8;0;8;3;11;3;212,700480795852;3;22,3008130081301;5,31707317073171;4,19418960244648;,480502011467475
738;483;4616;2;10;2;9;2;4;3;2;4;4;0;7;0;6;3;11;3;161,871477378459;2;22,3008130081301;5,31707317073171;4,19418960244648;,185040911372198
738;483;8105;2;10;2;6;4;1;1;1;1;1;0;6;0;7;3;11;3;216,251601452099;4;22,3008130081301;5,31707317073171;4,19418960244648;-,4392595969489
738;483;8879;2;10;1;12;3;4;3;2;4;4;0;4;0;3;3;11;3;95,1224077832649;1;22,3008130081301;5,31707317073171;4,19418960244648; 
738;483;9039;2;10;2;7;4;1;1;1;1;1;0;4;0;4;3;11;3;136,98281669981;1;22,3008130081301;5,31707317073171;4,19418960244648; 
738;483;9040;2;10;2;10;4;1;1;1;1;4;0;5;0;3;3;11;3;57,7950823953074;1;22,3008130081301;5,31707317073171;4,19418960244648;-,409078386219931
738;483;9109;2;10;2;11;4;1;1;1;1;1;0;7;0;7;3;11;3;130,23128805098;1;22,3008130081301;5,31707317073171;4,19418960244648;,162839019305702
738;483;11339;2;10;1;8;4;1;1;1;1;2;0;6;0;6;3;11;3;139,688754154337;1;22,3008130081301;5,31707317073171;4,19418960244648; 
738;483;16921;2;10;2;12;3;1;3;1;1;1;0;5;0;4;3;11;3;152,124254525151;1;22,3008130081301;5,31707317073171;4,19418960244648;-,611445955091623
738;483;16930;2;10;2;9;3;1;3;1;1;2;0;6;0;8;3;11;3;152,851573129772;1;22,3008130081301;5,31707317073171;4,19418960244648;-,716818038437908
738;483;16932;2;10;1;8;3;1;3;1;2;1;0;5;0;4;3;11;3;129,587574469063;1;22,3008130081301;5,31707317073171;4,19418960244648;-,269176780712582
738;483;16933;2;10;2;1;3;1;3;1;1;1;0;8;0;9;3;11;3;152,804962680304;1;22,3008130081301;5,31707317073171;4,19418960244648;1,13607728601271
738;483;16935;2;10;2;12;3;1;3;1;1;1;0;8;0;6;3;11;3;157,799777206237;2;22,3008130081301;5,31707317073171;4,19418960244648; 
738;483;16937;2;10;1;8;3;1;3;1;1;1;0;4;0;4;3;11;3;124,792813521748;1;22,3008130081301;5,31707317073171;4,19418960244648;,784827835615509
738;483;16956;2;10;1;7;3;1;3;1;1;1;0;6;0;6;3;11;3;147,74676917592;1;22,3008130081301;5,31707317073171;4,19418960244648; 
502;3;14765;1;10;1;2;4;1;1;1;1;1;66;66;66;66;4;1;1;241,807181209348;4;1,48484848484848;1,48484848484848;1;,842777386359191
502;3;14772;1;10;2;7;4;1;1;1;1;1;66;66;66;66;4;1;1;266,455479244981;5;1,48484848484848;1,48484848484848;1;1,25709867787609
502;3;14793;1;10;2;6;4;1;1;1;1;1;66;66;66;66;4;1;1;233,516463558318;4;1,48484848484848;1,48484848484848;1;1,76037779433381
