SCUOLA_ANONIMO;CLASSE_ANONIMO;STUDENTE_ANONIMO;grado;genere;mese;anno;luogo;regolarità;origine;eta;codice_orario;freq_asilo_nido;freq_scuola_materna;luogo_padre;titolo_padre;prof_padre;luogo_madre;titolo_madre;prof_madre;A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;A11;A12;A13;A14;B1;B2;pu_it_gr;pu_it_perc;part_1_gr;part_1_perc;part_2_gr;part_2_perc;WLE_ITA_200;peso_studente;peso_classe;peso_scuola;Cod_Reg;Areageo_5
3;6;14606;2;1;10;4;1;1;1;77;4;1;1;1;4;8;1;4;6;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;14;87,5;12;85,7142857142857;2;100;282,185205660737;24,6090041074973;,980769230769231;25,0915335998012;2;1
3;6;8734;2;1;1;5;1;1;1;77;4;1;1;1;4;5;1;8;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;24,6090041074973;,980769230769231;25,0915335998012;2;1
3;6;9795;2;2;7;4;1;1;1;77;4;1;1;1;2;8;1;5;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;24,6090041074973;,980769230769231;25,0915335998012;2;1
3;6;2029;2;1;2;4;1;1;1;77;4;1;1;1;10;5;1;10;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;24,6090041074973;,980769230769231;25,0915335998012;2;1
3;6;7126;2;2;6;4;1;1;1;77;4;2;1;1;11;5;1;11;3;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;15;93,75;13;92,8571428571429;2;100;303,07359568417;24,6090041074973;,980769230769231;25,0915335998012;2;1
3;6;7883;2;1;12;4;1;1;1;77;4;1;1;1;4;7;1;4;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;24,6090041074973;,980769230769231;25,0915335998012;2;1
4;7;5180;2;1;5;4;1;1;1;77;3;1;1;1;3;5;1;10;5;0;0;1;0;1;1;0;1;0;1;0;0;1;0;0;0;6;37,5;6;42,8571428571429;0;0;137,347269234437;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;7;12097;2;2;10;4;1;1;1;77;3;1;1;1;4;4;1;4;2;0;0;1;1;1;1;1;0;1;1;0;1;0;0;0;0;8;50;8;57,1428571428571;0;0;157,772625042692;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;7;13191;2;1;7;4;1;1;1;77;3;1;1;1;2;6;1;4;8;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;10;62,5;10;71,4285714285714;0;0;178,289782278311;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;7;6491;2;1;7;4;1;1;1;77;3;2;1;1;3;7;1;4;7;1;1;1;0;1;1;1;1;0;1;0;1;1;0;1;0;11;68,75;10;71,4285714285714;1;50;189,276121735284;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;7;11162;2;2;11;4;1;1;1;77;3;1;1;1;7;5;1;7;5;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;13;81,25;12;85,7142857142857;1;50;214,868940087507;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;7;16311;2;1;9;4;1;1;1;77;3;1;1;1;4;6;1;4;5;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1;1;13;81,25;11;78,5714285714286;2;100;214,868940087507;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;7;6489;2;2;9;4;1;1;1;77;3;2;1;1;2;8;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;7;6494;2;1;4;4;1;1;3;77;3;1;1;4;2;8;4;4;5;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;14;87,5;13;92,8571428571429;1;50;231,394502284238;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;7;753;2;1;8;4;1;1;1;77;3;1;1;1;4;5;4;7;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;15;93,75;14;100;1;50;254,059981399511;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;7;4351;2;1;8;4;1;1;1;77;3;2;1;4;8;7;1;8;5;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;8;13505;2;2;12;4;1;1;3;77;3;2;1;3;4;8;3;4;2;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;5;31,25;5;35,7142857142857;0;0;126,460773606209;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;8;13497;2;1;9;4;1;1;1;77;3;2;1;1;4;4;1;4;4;1;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;7;43,75;7;50;0;0;147,679498802865;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;8;4734;2;1;7;4;1;1;1;77;3;1;1;1;8;5;1;7;7;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;7;43,75;7;50;0;0;147,679498802865;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;8;4743;2;1;9;4;1;1;3;77;3;2;1;3;7;5;3;4;7;1;1;1;0;1;1;1;1;1;0;0;1;0;1;0;0;10;62,5;10;71,4285714285714;0;0;178,289782278311;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;8;2322;2;1;3;4;1;1;1;77;3;2;1;1;4;8;1;8;7;1;1;1;0;0;0;0;0;1;1;0;1;1;1;1;1;10;62,5;8;57,1428571428571;2;100;178,289782278311;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;8;4725;2;2;11;4;1;1;1;77;3;2;1;1;2;6;1;4;6;1;1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;11;68,75;10;71,4285714285714;1;50;189,276121735284;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;8;752;2;2;7;4;1;1;1;77;3;1;1;1;2;7;1;2;6;1;1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;11;68,75;10;71,4285714285714;1;50;189,276121735284;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;8;6492;2;1;6;4;1;1;1;77;3;1;1;1;4;5;4;2;8;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;0;11;68,75;10;71,4285714285714;1;50;189,276121735284;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;8;4735;2;2;7;4;1;1;1;77;3;2;1;1;4;6;3;4;6;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;12;75;11;78,5714285714286;1;50;201,252987619882;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;8;14519;2;1;7;4;1;1;3;77;3;9;9;4;99;99;4;99;99;1;1;1;0;1;1;0;0;1;1;0;1;1;1;1;1;12;75;10;71,4285714285714;2;100;201,252987619882;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;8;593;2;1;4;4;1;1;1;77;3;2;1;1;4;7;1;8;5;1;1;0;1;1;1;1;1;1;1;0;1;1;0;1;1;13;81,25;11;78,5714285714286;2;100;214,868940087507;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;8;12467;2;1;7;4;1;1;1;77;3;2;1;1;7;5;1;7;6;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;13;81,25;12;85,7142857142857;1;50;214,868940087507;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;8;13999;2;1;4;4;1;1;1;77;3;1;1;1;4;6;2;8;6;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;8;4723;2;2;7;4;1;1;1;77;3;1;1;1;8;5;1;8;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;14;87,5;14;100;0;0;231,394502284238;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;8;4719;2;1;5;4;1;1;1;77;3;1;1;1;8;7;1;8;7;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;27,9867105536244;1,11538461538462;25,0915335998012;2;1
4;8;754;2;1;1;4;1;1;1;77;3;1;1;1;4;6;1;8;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;27,9867105536244;1,11538461538462;25,0915335998012;2;1
5;9;7874;2;1;7;4;1;1;1;77;3;1;1;1;4;5;1;2;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;4;25;3;21,4285714285714;1;50;114,59039593795;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;4158;2;2;5;4;1;1;1;77;3;1;1;1;2;6;1;2;2;1;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;7;43,75;7;50;0;0;147,679498802865;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;1603;2;2;6;4;1;1;1;77;3;1;1;1;4;7;1;4;7;1;1;1;0;1;0;1;1;1;1;0;1;0;0;0;0;9;56,25;9;64,2857142857143;0;0;167,888403391202;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;7872;2;1;12;4;1;1;1;77;3;2;1;4;4;6;1;4;7;0;0;1;1;1;1;1;0;1;1;1;1;1;0;0;0;10;62,5;10;71,4285714285714;0;0;178,289782278311;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;1639;2;2;3;4;1;1;1;77;3;1;1;1;2;6;1;2;6;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;1;11;68,75;10;71,4285714285714;1;50;189,276121735284;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;7898;2;1;9;4;1;1;1;77;3;1;1;1;4;7;1;4;7;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;12;75;11;78,5714285714286;1;50;201,252987619882;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;7870;2;2;8;4;1;1;1;77;3;1;1;1;8;6;1;8;3;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;12;75;12;85,7142857142857;0;0;201,252987619882;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;10421;2;2;5;4;1;1;1;77;3;1;1;1;8;3;1;8;7;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;0;12;75;11;78,5714285714286;1;50;201,252987619882;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;5587;2;2;8;4;1;1;1;77;3;2;1;1;3;8;1;7;5;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;12;75;11;78,5714285714286;1;50;201,252987619882;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;13017;2;1;10;4;1;1;1;77;3;2;1;1;2;8;1;4;8;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;13;81,25;12;85,7142857142857;1;50;214,868940087507;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;10420;2;1;8;4;1;1;1;77;3;1;1;1;8;5;1;6;5;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;13;81,25;12;85,7142857142857;1;50;214,868940087507;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;7922;2;1;4;4;1;1;1;77;3;1;1;1;8;3;1;7;7;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;13;81,25;11;78,5714285714286;2;100;214,868940087507;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;1932;2;2;6;4;1;1;1;77;3;2;1;1;4;4;1;4;7;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;13237;2;2;5;4;1;1;1;77;3;2;1;1;8;5;1;8;5;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;14508;2;1;3;4;1;1;1;77;3;1;1;1;4;7;1;4;7;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;1289;2;1;1;4;1;1;1;77;3;1;1;1;4;5;1;7;7;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;3544;2;2;5;4;1;1;1;77;3;1;1;1;8;5;1;8;4;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;7896;2;1;1;4;1;1;1;77;3;2;1;1;4;7;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;15;93,75;14;100;1;50;254,059981399511;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;7925;2;2;7;4;1;1;1;77;3;1;1;1;4;7;1;4;7;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;1296;2;2;4;4;1;1;1;77;3;2;1;1;8;7;1;11;7;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;234,612098443065;2,28571428571429;102,642793068841;4;1
5;9;6905;2;2;5;4;1;1;1;77;3;2;1;1;4;7;1;4;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;234,612098443065;2,28571428571429;102,642793068841;4;1
6;10;6520;2;1;6;4;1;1;1;77;3;2;1;1;4;7;1;99;7;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;3;18,75;3;21,4285714285714;0;0;101,052155793298;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;10;9413;2;2;12;4;1;1;1;77;3;2;1;1;4;5;1;99;99;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;8;50;8;57,1428571428571;0;0;157,772625042692;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;10;9423;2;1;7;4;1;1;1;77;3;2;1;1;7;6;1;4;7;1;1;1;0;1;0;0;1;1;1;1;0;1;0;0;0;9;56,25;9;64,2857142857143;0;0;167,888403391202;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;10;9417;2;2;6;4;1;1;1;77;3;2;1;1;4;5;1;4;2;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;10;62,5;10;71,4285714285714;0;0;178,289782278311;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;10;9416;2;2;5;4;1;1;1;77;3;2;1;1;4;3;1;7;7;1;1;0;1;1;1;1;1;1;1;0;1;0;1;0;0;11;68,75;11;78,5714285714286;0;0;189,276121735284;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;10;13922;2;1;7;4;1;1;1;77;3;2;1;1;8;7;1;99;5;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;12;75;12;85,7142857142857;0;0;201,252987619882;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;10;806;2;1;2;4;1;1;1;77;3;2;1;1;99;99;1;99;99;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;13;81,25;13;92,8571428571429;0;0;214,868940087507;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;10;9410;2;2;3;4;1;1;1;77;3;2;1;1;2;6;1;4;6;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;13;81,25;12;85,7142857142857;1;50;214,868940087507;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;10;10552;2;1;8;4;1;1;1;77;3;2;1;1;8;5;1;8;7;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;13;81,25;12;85,7142857142857;1;50;214,868940087507;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;10;9610;2;1;1;4;1;1;1;77;3;2;1;1;99;99;1;8;7;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;13;81,25;12;85,7142857142857;1;50;214,868940087507;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;10;9422;2;1;12;4;1;1;1;77;3;2;1;1;8;3;1;7;5;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;14;87,5;13;92,8571428571429;1;50;231,394502284238;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;10;2222;2;1;10;4;1;1;1;77;3;2;1;1;7;7;1;99;99;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;10;9415;2;2;3;4;1;1;1;77;3;2;1;1;4;7;1;4;7;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;14;87,5;13;92,8571428571429;1;50;231,394502284238;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;10;9418;2;2;6;4;1;1;1;77;3;2;1;3;4;8;1;4;2;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;11;9419;2;1;12;4;1;1;1;77;3;2;1;1;99;99;1;4;7;1;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0;7;43,75;7;50;0;0;147,679498802865;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;11;13871;2;1;11;4;1;1;1;77;3;2;1;1;7;5;1;8;3;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;0;7;43,75;6;42,8571428571429;1;50;147,679498802865;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;11;6294;2;2;9;4;1;1;1;77;3;2;1;1;99;99;1;7;6;1;1;1;1;0;0;0;1;1;1;0;1;0;0;1;0;9;56,25;8;57,1428571428571;1;50;167,888403391202;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;11;9420;2;1;5;4;1;1;1;77;3;2;1;1;99;99;1;4;7;1;1;0;1;1;0;1;1;0;0;0;0;1;1;1;1;10;62,5;8;57,1428571428571;2;100;178,289782278311;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;11;9421;2;1;8;4;1;1;1;77;3;2;1;1;99;8;1;4;8;1;1;1;1;0;0;0;1;1;1;1;1;0;1;1;1;12;75;10;71,4285714285714;2;100;201,252987619882;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;11;6292;2;2;9;4;1;1;1;77;3;2;1;1;4;8;1;8;3;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;12;75;12;85,7142857142857;0;0;201,252987619882;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;11;9412;2;2;5;4;1;1;1;77;3;2;1;9;99;99;1;3;7;1;1;1;0;1;1;0;1;1;1;0;1;1;0;1;1;12;75;10;71,4285714285714;2;100;201,252987619882;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;11;6519;2;1;6;4;1;1;1;77;3;2;1;1;4;7;1;99;7;1;1;1;1;1;1;0;1;1;0;0;1;1;0;1;1;12;75;10;71,4285714285714;2;100;201,252987619882;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;11;9424;2;1;12;4;1;1;1;77;3;2;1;1;4;5;1;99;99;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;11;9414;2;1;4;4;1;1;1;77;3;2;1;1;4;5;1;8;5;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;11;9411;2;1;7;4;1;1;1;77;3;2;1;1;99;99;1;4;7;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;11;7326;2;2;8;4;1;1;1;77;3;2;1;1;99;99;1;99;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;15;93,75;14;100;1;50;254,059981399511;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;11;2221;2;1;10;4;1;1;1;77;3;2;1;1;7;7;1;99;99;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;11;12510;2;2;5;4;1;1;1;77;3;2;1;1;8;5;1;99;99;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;60,169913178286;1,17241379310345;51,3213965344204;4;1
6;11;6293;2;1;9;4;1;1;1;77;3;2;1;1;99;99;1;10;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;60,169913178286;1,17241379310345;51,3213965344204;4;1
7;12;1710;2;1;10;3;1;3;1;77;4;1;1;1;3;4;1;7;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6,25;1;7,14285714285714;0;0;61,7831298753688;119,198082273493;1,16129032258065;102,642793068841;4;1
7;12;2164;2;2;3;4;1;1;1;77;4;1;1;1;9;8;1;10;3;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;4;25;4;28,5714285714286;0;0;114,59039593795;119,198082273493;1,16129032258065;102,642793068841;4;1
7;12;3202;2;2;5;4;1;1;1;77;4;1;1;1;4;8;1;9;7;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;4;25;4;28,5714285714286;0;0;114,59039593795;119,198082273493;1,16129032258065;102,642793068841;4;1
7;12;2167;2;2;5;4;1;1;1;77;4;1;1;1;4;5;1;4;5;0;0;1;1;0;1;1;1;1;0;0;1;1;0;0;0;8;50;8;57,1428571428571;0;0;157,772625042692;119,198082273493;1,16129032258065;102,642793068841;4;1
7;12;14529;2;1;1;5;1;1;1;77;4;1;1;1;4;5;1;9;5;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;8;50;8;57,1428571428571;0;0;157,772625042692;119,198082273493;1,16129032258065;102,642793068841;4;1
7;12;3210;2;2;7;4;1;1;1;77;4;2;1;1;4;6;1;7;99;1;1;1;0;1;1;0;0;1;1;0;1;0;0;1;0;9;56,25;8;57,1428571428571;1;50;167,888403391202;119,198082273493;1,16129032258065;102,642793068841;4;1
7;12;3180;2;2;5;4;1;1;1;77;4;1;1;1;8;5;3;7;5;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;10;62,5;10;71,4285714285714;0;0;178,289782278311;119,198082273493;1,16129032258065;102,642793068841;4;1
7;12;3173;2;1;4;4;1;1;1;77;4;2;1;1;7;3;1;4;7;1;1;1;1;1;1;0;1;0;0;1;1;0;1;0;0;10;62,5;10;71,4285714285714;0;0;178,289782278311;119,198082273493;1,16129032258065;102,642793068841;4;1
7;12;3177;2;1;10;4;1;1;1;77;4;1;1;1;8;3;1;10;6;1;1;0;1;1;1;1;1;0;1;0;1;0;1;1;0;11;68,75;10;71,4285714285714;1;50;189,276121735284;119,198082273493;1,16129032258065;102,642793068841;4;1
7;12;12039;2;1;6;4;1;1;1;77;4;1;1;1;8;7;1;8;7;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;0;12;75;11;78,5714285714286;1;50;201,252987619882;119,198082273493;1,16129032258065;102,642793068841;4;1
7;12;3199;2;2;5;4;1;1;1;77;4;1;1;1;8;3;1;8;3;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;12;75;11;78,5714285714286;1;50;201,252987619882;119,198082273493;1,16129032258065;102,642793068841;4;1
7;12;7878;2;2;4;4;1;1;1;77;4;1;1;1;8;5;1;8;5;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;12;75;11;78,5714285714286;1;50;201,252987619882;119,198082273493;1,16129032258065;102,642793068841;4;1
7;12;4201;2;2;11;4;1;1;1;77;4;2;1;1;4;3;1;4;3;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;13;81,25;12;85,7142857142857;1;50;214,868940087507;119,198082273493;1,16129032258065;102,642793068841;4;1
7;12;3155;2;2;2;4;1;1;1;77;4;2;1;1;5;5;1;7;7;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;119,198082273493;1,16129032258065;102,642793068841;4;1
7;12;3209;2;1;6;4;1;1;1;77;4;1;1;1;4;5;1;8;5;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;119,198082273493;1,16129032258065;102,642793068841;4;1
7;12;3192;2;1;7;4;1;1;1;77;4;2;1;1;10;3;1;9;6;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;119,198082273493;1,16129032258065;102,642793068841;4;1
7;13;3201;2;2;4;4;1;1;1;77;4;1;1;1;8;5;1;8;5;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;5;31,25;5;35,7142857142857;0;0;126,460773606209;119,198082273493;1,16129032258065;102,642793068841;4;1
7;13;3172;2;1;3;4;1;1;1;77;4;1;1;1;4;5;1;4;5;0;0;0;1;1;1;0;1;0;1;0;1;0;1;0;0;7;43,75;7;50;0;0;147,679498802865;119,198082273493;1,16129032258065;102,642793068841;4;1
7;13;2163;2;2;3;4;1;1;1;77;4;1;1;1;9;3;1;10;3;1;1;0;1;1;1;1;1;0;0;0;1;0;0;0;0;8;50;8;57,1428571428571;0;0;157,772625042692;119,198082273493;1,16129032258065;102,642793068841;4;1
7;13;3208;2;1;12;4;1;1;1;77;4;1;1;1;4;5;1;4;5;1;1;0;0;1;0;1;0;1;1;0;1;1;1;0;0;9;56,25;9;64,2857142857143;0;0;167,888403391202;119,198082273493;1,16129032258065;102,642793068841;4;1
7;13;3179;2;1;6;4;1;1;1;77;4;1;1;2;4;99;1;8;3;0;0;1;0;1;0;0;1;1;1;0;1;1;1;1;0;9;56,25;8;57,1428571428571;1;50;167,888403391202;119,198082273493;1,16129032258065;102,642793068841;4;1
7;13;3184;2;2;7;4;1;1;1;77;4;2;1;1;6;5;1;9;8;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;11;68,75;11;78,5714285714286;0;0;189,276121735284;119,198082273493;1,16129032258065;102,642793068841;4;1
7;13;3186;2;2;3;4;1;1;1;77;4;1;1;1;4;6;1;8;6;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;12;75;11;78,5714285714286;1;50;201,252987619882;119,198082273493;1,16129032258065;102,642793068841;4;1
7;13;13383;2;1;11;4;2;1;2;3;4;1;1;2;5;6;2;4;2;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;13;81,25;12;85,7142857142857;1;50;214,868940087507;119,198082273493;1,16129032258065;102,642793068841;4;1
7;13;3211;2;2;8;4;1;1;1;77;4;1;1;1;8;5;1;8;5;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;13;81,25;13;92,8571428571429;0;0;214,868940087507;119,198082273493;1,16129032258065;102,642793068841;4;1
7;13;3169;2;2;10;4;1;1;1;77;4;1;1;1;8;5;1;9;5;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;14;87,5;13;92,8571428571429;1;50;231,394502284238;119,198082273493;1,16129032258065;102,642793068841;4;1
7;13;3200;2;1;9;4;1;1;1;77;4;1;1;1;4;5;1;8;7;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;14;87,5;13;92,8571428571429;1;50;231,394502284238;119,198082273493;1,16129032258065;102,642793068841;4;1
